uri,title,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres,followers_0,followers_1,followers_2,followers_3,followers_4,followers_5,followers_6
02shCNmb6IvgB5jLqKjtkK,Nevada,76,66.5,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,208562,4,2,2,21815,0,0,391222,0,0,0
030mot3ZKR3oskfMsqDB2R,Have Yourself A Merry Little Christmas,84,70,0.156,0.184,6,-14.82,1,0.0393,0.97,0.00458,0.26,0.107,180.887,162333,3,1,1,0,194473,0,0,0,0,0
034jIC4c14eY3Pgz4qQI6M,W,16,60,0.605,0.808,5,-5.318,0,0.0468,9.49E-05,0.00357,0.0689,0.545,117.982,206815,4,1,1,0,0,0,0,0,636312,0
03AYOK5j1M929gylSz4LjD,"Violin Sonata No. 1 in G Minor, BWV 1001: I. Adagio",0,54.5,0.196,0.143,0,-19.017,0,0.0409,0.968,0.763,0.163,0.129,96.551,296560,3,2,1,3482906,0,0,0,0,0,0
03NqHNdG3Ur6kciQWK6e8V,Oh Na Na,80,87.66666667,0.744,0.862,0,-3.446,1,0.0622,0.0715,5.58E-06,0.0889,0.688,115.021,203653,4,3,3,7549154,0,0,0,0,24836906,727427
03ZBa7KnwJvodQ0WqvLWgn,badwine - Remix,4,85.5,0.732,0.708,1,-6.659,1,0.167,0.473,0.00422,0.112,0.722,186.003,154840,4,2,2,0,0,0,0,0,883701,1563917
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever,76,85.33333333,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,4,3,2,7045660,0,33466773,0,0,0,0
03jhnLcIT8C4DhXnNecOZv,We Will Rock You,57,90,0.69,0.44,11,-8.528,0,0.0768,0.654,0,0.538,0.494,81.234,121707,4,1,1,0,38849077,0,0,0,0,0
03ktWxXqFKbpNhGQbLi5A9,"14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",17,41.5,0.33,0.0423,3,-23.181,1,0.0496,0.99,0.868,0.108,0.284,86.81,90787,4,4,1,4391069,0,0,0,0,0,0
042Sl6Mn83JHyLEqdK7uI0,Your Power,82,93,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4,1,1,0,0,0,0,0,54730757,0
042Yt1xKxDHPBmGokgf1jl,Do They Know It's Christmas? - 2004 Version,61,47,0.327,0.781,0,-6.773,1,0.0462,0.0829,0,0.673,0.273,128.068,305533,4,1,1,5118,0,0,0,0,0,0
0437dcvkxlUzG19tsBPeiE,Q,12,20,0.502,0.93,6,-2.564,1,0.0451,0.00858,0.000565,0.335,0.527,120.018,277093,4,1,1,0,3595,0,0,0,0,0
044yVDQ9PFAkzcsUgbIFom,O,40,60,0.619,0.834,10,-6.481,1,0.0405,0.0768,0.878,0.134,0.684,112.911,136589,4,1,1,0,0,0,0,0,146338,0
04DYwFIKeq2Bkn9aqSI9PC,Adeste Fideles,73,87,0.206,0.253,4,-12.639,1,0.033,0.981,0.00418,0.295,0.432,165.234,190440,5,1,1,0,385398,0,0,0,0,0
04DlOGmwGLPpoBDNQztW91,This Christmas,68,72,0.634,0.645,5,-9.2,1,0.0376,0.292,0,0.246,0.677,93.047,231173,4,1,1,0,0,0,0,0,453747,0
04JUNoqES9Z2JdRU63H2K4,Jingle Bell Rock,64,55,0.665,0.544,0,-12.563,1,0.0396,0.699,0,0.538,0.92,151.201,106933,4,1,1,0,159985,0,0,0,0,0
04KNY2l5KBTuF6Lj1hyDH7,Tu Si A Droga Pe Me (feat. MV Killa),57,66.5,0.691,0.643,8,-8.678,1,0.077,0.625,1.35E-06,0.3,0.225,97.969,176587,4,2,1,0,0,175706,0,0,0,0
04RKo5Xl6wiCRJD2cXz0Su,Vivere,44,73,0.642,0.844,6,-5.195,1,0.378,0.131,0,0.612,0.908,120.004,160061,3,1,1,0,0,1814554,0,0,0,0
04UtYEP1Jc0GRxbvH1B6Nk,"TesTa TrA Le NuVoLE, pT. 2 – prod. Yanomi",57,61,0.568,0.512,3,-7.809,1,0.0735,0.0236,1.16E-05,0.117,0.604,118.947,180000,4,2,2,20898,0,0,0,430154,0,0
04oe2NVAfBP4mnoh5xhAXp,S,0,8,0.208,0.188,9,-16.689,0,0.0351,0.951,0.798,0.221,0.0897,81.436,60029,4,1,1,50,0,0,0,0,0,0
04own1tdtvg9D8hSJqoXQA,Me leva a sério,1,83,0.687,0.547,10,-6.223,1,0.0317,0.617,0,0.15,0.456,88.029,170733,4,1,1,0,0,0,0,0,11022538,0
04uYriCrZIRilkJwWZ4yIt,Tutto quello che ho,45,62,0.54,0.787,7,-5.882,1,0.143,0.282,0,0.316,0.747,88.967,207667,4,1,1,0,0,0,0,745998,0,0
04w57GO5p1763E44KQ8AKB,My Name (feat. Eminem & Nate Dogg),63,80.66666667,0.842,0.738,11,-5.114,0,0.219,0.159,5.71E-05,0.0917,0.597,85.873,272507,4,3,1,0,0,50789465,0,0,0,0
04zrPERrSO4CfyargthKJ9,Bla Bla Bla,67,73,0.821,0.833,3,-8.291,0,0.0821,0.0734,0.544,0.0739,0.961,132.975,255547,4,1,1,0,0,0,0,607396,0,0
051yIUwgzFc5v7ed3SYmTl,I grandi non piangono mai,53,62,0.695,0.585,1,-8.776,0,0.0759,0.25,0,0.106,0.528,85.052,226200,4,1,1,0,0,0,0,745998,0,0
053trmldheiFgDGCGgZ4WW,La Vita Com'è,57,57,0.618,0.763,10,-6.075,0,0.0379,0.00897,0,0.3,0.963,152.018,233205,4,1,1,0,0,0,0,230424,0,0
05A3UPW3K3YLb2h1s8IQMC,Mind Is a Prison,6,80,0.656,0.645,5,-5.442,0,0.0397,0.504,0,0.18,0.669,75.473,161697,4,1,1,0,0,0,0,0,3190385,0
05G23JkXHRv3NJ9hENaafi,Anche Fragile,59,68,0.435,0.578,2,-3.796,1,0.032,0.275,0,0.158,0.147,130.455,239693,3,1,1,0,0,0,0,918575,0,0
05G7GqOjkYKObUWFDownVV,Quel filo che ci unisce,64,72,0.578,0.601,8,-9.019,1,0.323,0.554,0,0.105,0.459,146.099,254653,4,1,1,0,0,0,0,2572169,0,0
05HGu6fi32RmJRO5PBJ4Va,Opinel,70,65,0.738,0.548,0,-9.888,1,0.474,0.0876,0.000443,0.279,0.884,139.549,137143,4,1,1,0,0,53928,0,0,0,0
05ZaaO3XTZQ5rwBNGetYMV,Chicchi di riso,62,66.5,0.577,0.779,0,-6.726,0,0.18,0.163,0,0.079,0.605,99.628,206400,4,2,1,0,0,435006,0,0,0,0
05bfbizlM5AX6Mf1RRyMho,AM Remix,89,92,0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,261335,4,3,1,0,0,0,0,0,0,41532395
05bnEv2dpFzmGVLGdjD9UP,Orlando,67,91,0.57,0.0279,1,-22.282,1,0.0588,0.859,0.0892,0.254,0.28,84.902,163840,4,1,1,0,0,33466773,0,0,0,0
05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks - Remaster,66,81,0.271,0.766,5,-8.03,1,0.0329,0.00217,0.52,0.0707,0.803,142.914,428851,4,1,1,0,11631347,0,0,0,0,0
05fmJQJp2ODhF8BWhohgb6,Que Locura,63,94,0.794,0.793,0,-5.809,0,0.0543,0.208,4.95E-05,0.158,0.805,112.999,198720,4,1,1,0,0,0,0,0,0,31610457
068wCIIVm2y0eaDwDzbihX,Una storia disonesta,45,34,0.533,0.445,10,-8.97,1,0.14,0.351,0,0.473,0.652,125.969,163097,4,1,1,0,0,0,0,13746,0,0
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),82,84,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,2,1,0,0,0,0,0,32177726,0
06OBAy97uVyHCZvonvgfE2,Veleno 8 (feat. Gemitaiz),68,72.5,0.837,0.732,2,-7.875,1,0.264,0.229,0,0.288,0.71,142.001,182473,4,2,1,0,0,1814554,0,0,0,0
06RGdoTHoxRRIadjK6l8hx,Il bambino che contava le stelle,64,72,0.707,0.39,6,-6.81,0,0.0419,0.758,0,0.17,0.439,89.9,147973,4,1,1,0,0,0,0,2572169,0,0
06Rxp7Jq5ZnSfTWhoFCGsa,Heaven,0,77,0.78,0.389,6,-8.877,0,0.0776,0.491,0.00242,0.0699,0.188,121.919,169749,3,1,1,0,0,0,0,0,1140276,0
06eHoqzg3QRj0uHeQMCKH4,Crack (feat. Salmo & Massimo Pericolo),63,73.33333333,0.509,0.753,0,-4.317,1,0.0532,0.236,0,0.525,0.596,76.196,226549,4,3,1,0,0,2134380,0,0,0,0
06pcJklH8rf0T5aHN64DTN,Colpa del vino,51,67,0.679,0.623,7,-5.352,1,0.215,0.296,0,0.102,0.717,81.334,173333,4,1,1,0,0,435006,0,0,0,0
073yIM7v2j6XadD4Nkn0Fh,Dile (Homenaje),82,90,0.764,0.745,5,-4.563,0,0.0475,0.0488,0,0.172,0.727,93.013,228933,4,1,1,0,0,0,0,0,0,3206632
0770rJJtvE0T9MbcuuKOyD,"Prelude & Fugue in C Major (Well-Tempered Clavier, Book I, No. 1), BWV 846: Prelude",5,65.5,0.296,0.0603,0,-29.531,1,0.0427,0.995,0.866,0.122,0.563,106.365,86667,4,2,1,3482906,0,0,0,0,0,0
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),83,90,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088,4,2,1,0,0,0,0,0,32177726,0
07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,92,79.66666667,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4,3,2,0,114938,0,0,0,1901731,0
07ShpyCaAqfCseA3fWFFMY,Life Goes On (feat. Trippie Redd & Ski Mask The Slump God),77,84,0.698,0.799,0,-3.682,1,0.0498,0.109,0,0.0942,0.571,79.962,182492,4,3,2,7045660,0,4691068,0,0,0,0
07V1nmLbq85pxIm9FP44ar,I Cavalieri dello Zodiaco,36,51,0.705,0.982,4,-4.146,0,0.0498,0.0408,0,0.0523,0.88,136.039,208480,4,1,1,0,0,0,0,61764,0,0
07V9Mo6WqcCtyVGAjqOYKO,The Way You Felt,9,80,0.872,0.52,0,-6.928,1,0.0618,0.715,0,0.0982,0.736,131.918,182810,4,1,1,0,0,0,0,0,3190385,0
07WZiii3438ia3OLnv4nqW,Tu che ne sai (feat. Zoda),49,48.5,0.504,0.63,5,-7.579,1,0.0655,0.0748,0,0.35,0.313,160.007,216000,4,2,1,0,0,171776,0,0,0,0
07aHFk3pMFLGUaCVmfH5vL,Dancing's Not a Crime,0,82,0.526,0.891,6,-1.549,1,0.0482,0.0375,0,0.375,0.804,94.099,219467,4,1,1,0,11098752,0,0,0,0,0
07aX40BAJv8kfjw5NvYIEW,V,15,34,0.233,0.216,11,-17.901,0,0.0326,0.0279,0.356,0.0921,0.35,96.179,384707,4,1,1,0,0,0,0,0,17643,0
07f2HejhuIzp37RK60brsJ,Guersace,51,81,0.737,0.837,1,-5.221,0,0.0764,0.0832,0,0.36,0.802,97.907,194000,4,1,1,0,0,1778304,0,0,0,0
07gdXx27doa2tNadvelcpS,IQOS - feat. Ernia,56,63.33333333,0.796,0.586,8,-8.189,1,0.0691,0.58,0.00174,0.11,0.487,97.461,160551,4,3,1,0,0,629141,0,0,0,0
07gymOwh7qRT6Y2g14CgDe,Non,37,48,0.518,0.816,1,-6.351,0,0.0449,0.0422,0.000196,0.0953,0.529,139.97,251533,4,1,1,0,0,0,0,0,114901,0
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),78,79.5,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4,2,2,662777,0,0,22396997,0,0,0
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,83,76,0.768,0.852,4,-6.215,1,0.038,0.214,7.36E-05,0.0723,0.867,128.373,271240,4,1,1,0,6659695,0,0,0,0,0
07qo9gnLM488CUr0EtgIA1,Poetica,65,65,0.393,0.607,7,-6.569,1,0.0339,0.014,0,0.0721,0.202,139.807,293960,3,1,1,0,0,0,0,818589,0,0
07rcGwKWiPx4fTnu96hWXS,Feeling Better,55,55,0.58,0.764,1,-6.072,1,0.0576,0.0281,0.0009,0.112,0.557,101.892,179867,4,1,1,0,0,0,0,279516,0,0
0815caqt2Lytro5EIzMufT,You And Me,77,68,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,195493,3,1,1,0,1732106,0,0,0,0,0
0824Kyozhv4yBbM86aBFCG,BELLA STORIA,62,73,0.677,0.878,11,-5.013,0,0.117,0.075,0,0.193,0.65,97.998,176480,4,1,1,0,0,0,0,1719801,0,0
083twR8MMYMBD8xTbzPsnI,K,15,40,0.575,0.336,4,-12.881,0,0.029,0.89,0.598,0.196,0.0583,80.995,218242,4,1,1,14491,0,0,0,0,0,0
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,88,87,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,161124,4,1,1,0,0,0,0,0,13399347,0
08BhfyKUXxZrnyHrDavNHP,The Christmas Waltz,65,79,0.442,0.288,6,-11.793,1,0.0327,0.911,6.59E-06,0.0987,0.358,107.122,199093,3,1,1,0,702434,0,0,0,0,0
08CLDBSQitOfSOMJXDUEHr,Movimento lento (feat. Federico Rossi),64,60.5,0.731,0.92,6,-3.724,1,0.0435,0.105,1.40E-06,0.0956,0.871,100,193200,4,2,2,43539,0,0,0,844579,0,0
08Enc1cpTGEiWPhqHDW6SU,RAGAZZI DELLA NEBBIA ♅ (con FSK SATELLITE & IRAMA),48,63.66666667,0.645,0.66,2,-4.677,1,0.114,0.201,0,0.0644,0.473,144.998,190825,4,3,2,0,0,247195,0,1619505,0,0
08F16baYbciTva9P4BvpiI,MAFIA,83,93,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71E-06,0.111,0.385,109.975,240000,4,1,1,19394352,0,0,0,0,0,0
08LwMWf5Tcfsd752EPzFV0,i n t e r l u d e,75,90,0.77,0.574,1,-5.525,1,0.106,0.0617,0,0.104,0.104,98.962,133022,3,1,1,0,0,15414928,0,0,0,0
08Qlq6ztzz94CmMyCBzt4d,ALL IN (feat. Luchitos & Rayan),54,52.75,0.862,0.65,1,-7.879,1,0.165,0.15,0,0.094,0.516,125.038,135950,4,4,3,132,0,35213,0,16207,0,0
08SB2OtZkaliju77WYEKxk,No Love (with SZA),85,87,0.707,0.618,1,-5.825,0,0.19,0.17,0,0.293,0.517,133.876,231498,4,2,1,0,0,0,0,0,6878745,0
08XshFxOo9rcQagObgcoK6,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,69,66.5,0.495,0.926,8,-4.589,0,0.323,0.0384,0,0.348,0.642,159.922,227454,4,2,1,2619975,0,0,0,0,0,0
08aYFNUTIOMGq93e2VSArQ,Que Le De,67,90.5,0.77,0.75,0,-2.715,1,0.0785,0.19,0,0.0618,0.609,99.997,225600,4,2,2,0,0,0,0,0,8551429,15901619
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,86,85,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4,1,1,0,21816157,0,0,0,0,0
08uS8QzJ8t6tWry7IBipzK,I Don't Care,10,97.5,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,4,2,1,0,0,0,0,0,90231430,0
08yMOmydumplen59qUD4zf,L,37,50.5,0.733,0.617,5,-5.836,0,0.186,0.152,7.15E-06,0.0783,0.452,94.999,216480,4,2,2,42438,0,0,0,0,34802,0
0939D7aT18uBDS2MTjWzct,Higher Power,79,93,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44E-05,0.261,0.489,178.032,211295,4,1,1,0,33384131,0,0,0,0,0
097r4GZ0AqCs7zrp6dkw6K,Air Force Bianca,53,60,0.755,0.638,9,-7.66,0,0.254,0.00128,0.0124,0.128,0.448,159.993,219000,4,2,2,244,0,35320,0,0,0,0
09B0gIJbHXeY0cdibHsSHt,"Serenade in E flat, K.375: 3. Adagio",8,24.6,0.189,0.0303,3,-23.299,1,0.0389,0.992,0.585,0.107,0.0392,109.423,417853,4,10,1,4391069,0,0,0,0,0,0
09CtPGIpYB4BrO8qb1RGsF,Sorry,84,98,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787,4,1,1,0,0,0,0,0,54848934,0
09FMFnWC5RYkvvvsjOus9B,COSPLAYER,72,82,0.546,0.796,1,-5.751,1,0.357,0.423,0,0.114,0.528,159.392,221884,4,1,1,0,0,1518528,0,0,0,0
09GoYS4deQMN765vnVz6zG,Can You Hear Me,3,77,0.561,0.925,2,-4.131,1,0.0441,0.000309,0.0241,0.186,0.451,120.085,172867,4,1,1,0,5140168,0,0,0,0,0
09IStsImFySgyp0pIQdqAc,The Middle,83,76.33333333,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4,3,2,0,0,0,5644971,0,616762,0
09OojFvtrM9YRzRjnXqJjA,Rockin' Around the Christmas Tree,79,83,0.682,0.641,8,-8.915,1,0.0386,0.568,0,0.224,0.826,141.002,126146,4,1,1,0,245897,0,0,0,0,0
09TaitRRTpff4RptRt1JLH,Ti prometto che un giorno partiremo,56,60,0.425,0.389,7,-7.291,0,0.0879,0.672,0.000198,0.131,0.154,172.277,129680,4,2,2,1825,0,267436,0,0,0,0
09fva4zYdX7KZYhfZKYw1n,Bambina,37,58,0.733,0.602,8,-9.185,0,0.168,0.0561,0,0.135,0.262,104.111,156001,4,1,1,0,0,28132,0,0,0,0
09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),88,79.66666667,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07E-05,0.113,0.319,110.02,204764,4,3,1,0,0,0,0,0,2442817,0
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,83,97,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,228373,3,1,1,0,0,0,0,0,40135257,0
09u787BYeYIGd2mFIJ505t,Cry Your Heart Out,84,96,0.756,0.713,7,-6.917,1,0.102,0.523,3.35E-06,0.248,0.59,125.064,255278,4,1,1,0,0,0,0,0,32617041,0
09uENV2Gb8wgrsGwFxFkZM,T,0,8,0.188,0.102,0,-19.792,1,0.0394,0.952,0.988,0.11,0.0912,43.094,60029,4,1,1,50,0,0,0,0,0,0
0A2Sy2b9oyrc6OUxUiXgjb,La miglior vendetta,53,51,0.647,0.715,9,-6.939,0,0.0852,0.493,0,0.44,0.618,87.998,204336,4,1,1,0,0,251556,0,0,0,0
0A85tPJ5uRYudixySOsfIV,LORO,74,82,0.57,0.606,2,-6.731,1,0.193,0.408,7.13E-06,0.253,0.536,93.089,198187,4,1,1,0,0,1518528,0,0,0,0
0ADChEFXcXBcBDFYUE0BsR,Questo immenso - 2017 Remaster,41,62,0.553,0.394,7,-9.73,1,0.0243,0.26,0.177,0.625,0.231,82.896,303893,4,1,1,0,0,0,0,665837,0,0
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,71,79,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,224031,4,1,1,0,0,0,9582645,0,0,0
0AGOXOfcDIRXwZtny26RDd,Je ne sais pas (feat. Sfera Ebbasta),60,68,0.702,0.447,4,-10.107,0,0.0444,0.129,3.47E-06,0.121,0.231,124.979,194053,4,3,2,0,0,4602336,0,0,152050,0
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),75,91,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07E-05,0.069,0.611,125.906,235493,4,1,1,0,0,0,0,0,46444731,0
0AKJzRPHPtoeHTtZs9ATFf,DIMMI ORA (feat. Guè),51,76.5,0.645,0.745,4,-4.635,0,0.0373,0.189,0.000187,0.111,0.436,142.349,163180,4,2,2,0,0,1778304,0,376907,0,0
0AKOYwbGQUldCiepDc4IKr,Sempre bene,57,67,0.438,0.525,2,-7.776,1,0.0767,0.161,0,0.0907,0.411,174.15,215431,3,1,1,0,0,435006,0,0,0,0
0AOmbw8AwDnwXhHC3OhdVB,Courtesy Call,75,69,0.531,0.638,11,-5.145,0,0.0809,0.00409,0,0.0822,0.445,164.079,236898,4,1,1,0,1086125,0,0,0,0,0
0AQM2u3y5mOBaAnyP9LhSO,Buste Della Spesa,54,73,0.643,0.674,3,-5.831,0,0.26,0.0252,0,0.0909,0.474,159.976,194133,4,1,1,0,0,1268368,0,0,0,0
0AQgJrBY3l12K49HTvnT99,Bancomat,52,80,0.79,0.563,6,-6.895,1,0.172,0.045,0,0.0653,0.708,134.068,188707,4,1,1,0,0,4602336,0,0,0,0
0ARK753YaiJbpLUk7z5yIM,Dilemma,80,75,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,4,2,1,0,0,0,0,0,2931249,0
0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,80,75,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,216721,4,1,1,0,964771,0,0,0,0,0
0AZYhsESBrtRq88nxq6GMZ,Me and My Brother,73,58,0.766,0.535,0,-7.607,0,0.0691,0.599,0,0.1,0.389,130.053,212532,4,1,1,41259,0,0,0,0,0,0
0Acd3qXcGNLOCMu11yzqKW,Déjà vu RMX - Radio Edit,48,41,0.65,0.731,6,-6.525,0,0.052,0.0391,0.242,0.353,0.871,139.75,32027,4,1,1,218,0,0,0,0,0,0
0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,78,69,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,4,2,2,85964,1026619,0,0,0,0,0
0BCPKOYdS2jbQ8iyB56Zns,Clocks,81,93,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,1,1,0,33384131,0,0,0,0,0
0BVDDrVEWpsaHhIwsicmEu,Levitating,2,92,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4,2,2,0,0,8787956,0,0,31002076,0
0BYYqGmANIGbA1oAyUM5Nr,Cudi Zone,55,87,0.706,0.7,9,-5.959,0,0.0337,0.57,1.27E-06,0.249,0.634,134.751,259040,4,1,1,0,0,5403769,0,0,0,0
0BZoZbffwUSf4cn9gdXX2S,La tipica ragazza italiana - Original Mix,50,61,0.711,0.726,1,-6.882,1,0.172,0.0138,0,0.161,0.748,200.162,194400,4,1,1,0,0,0,0,154043,0,0
0Bae8u9IyKNsZs7QF3XuzO,G,5,1,0.74,0.678,11,-8.06,1,0.13,0.0937,0,0.145,0.537,82.517,202207,4,1,1,125,0,0,0,0,0,0
0BeH3nqeJ33mx2ivU4JZqU,I Saw Three Ships,4,67.66666667,0.643,0.16,9,-24.74,1,0.0614,0.991,0,0.125,0.889,94.126,104627,4,3,1,61052,0,0,0,0,0,0
0BeXxjO6mgLDzg4xA6UheO,Blu Celeste,77,79,0.688,0.442,9,-5.611,1,0.0354,0.921,0,0.366,0.252,116.463,206379,4,1,1,0,0,0,0,471375,0,0
0BfqMbzbmdJycslPc7k9va,It's Beginning To Look A Lot Like Christmas,10,82,0.341,0.377,3,-9.326,1,0.0306,0.714,0.000243,0.0926,0.528,95.514,186440,4,2,2,236809,385398,0,0,0,0,0
0BoVfbNjtSnRgX9RjOO2B1,Our Song,0,81.5,0.572,0.759,2,-4.312,1,0.0506,0.127,0,0.224,0.519,80.95,163733,4,2,2,0,0,0,8905830,0,8078110,0
0BxE4FqsDD1Ot4YuBXwAPp,505,83,87,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78E-05,0.0945,0.248,140.266,253587,4,1,1,0,0,0,0,0,13399347,0
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,80,91,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,267080,4,1,1,0,0,0,0,0,46444731,0
0Bytf8dUQ2GJmZ9yW1wyZS,Quiet Wave,56,40,0.114,0.0252,1,-32.784,1,0.0375,0.992,0.958,0.0962,0.0445,68.371,112000,3,1,1,24,0,0,0,0,0,0
0C9rBeWAsPhmBeaYKZLN5m,Figli Delle Stelle,56,46,0.677,0.778,0,-10.157,1,0.0668,0.526,1.54E-05,0.206,0.73,108.471,275480,4,1,1,0,0,0,0,16227,0,0
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),84,81.5,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4,2,2,0,0,8358864,0,0,3600869,0
0CB34G0B8wPOtiyb0hvMZ0,Tadan (feat. Dani Faiv & Ketama126),52,61.66666667,0.609,0.836,1,-3.519,1,0.102,0.143,0,0.145,0.305,164.168,150267,4,3,1,0,0,325719,0,0,0,0
0CDPva61kV2Ht9x3XtBljg,ISTINTO,51,72,0.447,0.727,6,-5.72,1,0.103,0.267,0,0.12,0.272,168.503,148013,3,1,1,0,0,0,0,376907,0,0
0COmugdfmCITil997mvPHd,La follia non ha età RMX (feat. Dani Faiv),48,59,0.798,0.7,2,-5.915,1,0.395,0.0287,0,0.0248,0.882,101.882,170588,4,3,2,5119,0,325719,0,0,0,0
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,82,75,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,235893,4,1,1,0,0,0,0,0,3278238,0
0CcRvcPdgK842Lbea3B7GB,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie) - David Guetta Downtempo Dance Remix",66,87,0.661,0.704,8,-6.082,0,0.0464,0.334,0,0.0801,0.477,92.952,198710,4,4,3,6183226,0,4052309,0,0,23636789,0
0CjTQ01ADXx3BMO07LxpKx,SPLASH (feat. Enzo Dong),62,62,0.727,0.512,8,-11.92,1,0.0516,0.0964,0,0.268,0.46,100.001,172800,4,3,2,9314,0,270238,0,0,0,0
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,76,68.33333333,0.759,0.807,8,-5.812,0,0.122,0.448,0,0.105,0.62,123.904,136996,4,3,2,7766,0,0,1160608,0,0,0
0Cr3j6qhDItBeFbAzdXtN2,VCR,59,70,0.755,0.482,0,-12.729,1,0.03,0.891,0.818,0.1,0.48,109.354,177093,4,1,1,0,0,0,0,0,3791029,0
0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,81,82,0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.324,95.012,253520,4,1,1,0,0,0,0,0,10322308,0
0D0BGZqwAIF0aTpO9EdJ0Y,C14TORCE IV,1,78,0.607,0.513,1,-5.108,0,0.0633,0.425,6.74E-06,0.103,0.212,91.877,173440,4,1,1,0,0,0,0,0,0,4116409
0D0LXQpniOCGixgKP40VZ5,Sangue Nero,51,48.5,0.412,0.593,7,-7.448,0,0.0348,0.747,0,0.388,0.585,98.424,130976,4,2,1,6445,0,0,0,0,0,0
0DCLd1GJKAsESFs6yQ3TjW,Flop (feat. Leon Faun),56,62.5,0.692,0.726,3,-5.779,0,0.113,0.00284,9.38E-05,0.182,0.579,104.173,132034,4,2,1,0,0,873064,0,0,0,0
0DED2hBiT0Fezi5KmigKvk,Head & Heart,0,78.5,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4,2,2,0,0,0,239670,0,262152,0
