"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"6He0QxDkF7LMLAyfHL7kHQ","Namasté (feat. Rkomi)",0.96252129471891,68.33333333,0.584,0.64,5,-7.434,1,0.0514,0.664,0.000506,0.371,0.536,79.976,233040,4,3,1,991118
"6HeCk6yewXH7WO4D93eub9","Ruthless (Nice Guys Always Finish Last)",0.986842105263158,62,0.724,0.269,5,-15.465,1,0.0456,0.388,0,0.0808,0.866,86.042,233023,4,1,1,98855
"6Hfu9sc7jvv6coyy2LlzBF","Hurricane",0.997159090909091,95,0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,243187,4,1,1,16004182
"6Hj9jySrnFppAI0sEMCZpJ","Robbery",0.994402985074627,97,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5,1,1,21538862
"6Hk8KKWXKj2zfqlD363QP6","Uno di questi giorni",0.903,62,0.598,0.856,1,-4.579,1,0.0438,0.0973,0,0.418,0.442,115.987,174713,4,1,1,427925
"6HppxkBehKYGzBjZNPTQ4H","Apollo 13 (feat. Vegas Jones)",0.979500891265597,62.5,0.739,0.848,6,-6.126,0,0.0617,0.252,0,0.0984,0.334,146.02,223275,4,2,1,856411
"6I76SunrjdVILYq3C8G94b","KALF",1,35,0.878,0.385,6,-12.789,0,0.0889,8.4e-05,0.776,0.123,0.698,125.001,124134,4,1,1,2
"6IAVxNFi1W88UhDeyvOsdo","Fat Bottomed Girls - 2011 Remaster",0.976,90,0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51e-06,0.342,0.419,88.522,255600,4,1,1,38849077
"6IJmYSwqpqnjahBYcv1CWe","Le mie note (feat. Ernia)",0.985111662531017,63,0.58,0.694,3,-7.124,1,0.558,0.205,0,0.104,0.541,175.614,155455,4,3,2,629141
"6IPNp9PfaEqrzotY47TIWy","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",0.999626447515876,86.25,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600,4,4,2,30673405
"6IRdLKIyS4p7XNiP8r6rsx","all the good girls go to hell",0.970362239297475,93,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,4,1,1,54730757
"6ITdgxrJqxR8hiZx5cmpoI","I",0.960264900662252,36,0.0764,0.98,0,-3.16,1,0.0804,0.0995,0.782,0.413,0.0295,173.186,356467,3,1,1,89835
"6IbnUaczZBT34DhaD6S18F","Bubblegum Bitch",0.997777777777778,78,0.495,0.856,0,-5.123,0,0.0311,0.000219,0,0.103,0.609,158.024,154667,4,1,1,3254410
"6IdEQ3HUseBeRUYFSzSMdL","Zebbiana",0.842105263157895,70,0.677,0.433,8,-8.518,1,0.037,0.545,0,0.105,0.498,134.006,304664,4,1,1,1056193
"6IdiuMw1FSAvU3e6bgWQVX","È sempre bello",0.942857142857143,73,0.692,0.63,8,-6.792,1,0.164,0.0732,0,0.0865,0.499,110.919,203872,5,1,1,1770059
"6Ig2lbDtklua98SNnVz4ye","E chiammalo",0.899,55,0.561,0.702,11,-8.061,1,0.122,0.176,0,0.0502,0.457,107.973,202827,4,1,1,84722
"6IwKcFdiRQZOWeYNhUiWIv","No One",0.997920997920998,82,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4,1,1,9346780
"6J1R5wtPXiHiwiPstOSI56","Que Va",0.983927323549965,74.5,0.766,0.827,0,-3.332,1,0.0538,0.148,0,0.0518,0.831,91.03,238160,4,2,2,30673405
"6JK7JJydE7iAovHB7sZwao","Zanobi",0.967741935483871,45,0.784,0.878,7,-5.938,1,0.144,0.11,0.916,0.707,0.261,128.079,159375,4,1,1,4863
"6JPEGmxZ9pTBNDCyf4PMbf","64 BARRE DI PAURA",0.988644428672818,65,0.817,0.718,8,-3.913,1,0.209,0.231,0,0.067,0.294,135.186,131778,4,2,2,1518528
"6JWddKPdqvDc2WkPEi9grC","Have A Nice Day",0.992753623188406,68,0.508,0.826,1,-4.088,0,0.0405,0.018,0,0.28,0.404,120.854,205067,4,1,1,1234816
"6JXlccLNpK7F2XFwHuMy23","Per due che come noi",0.98936170212766,57,0.457,0.49,0,-6.81,1,0.0348,0.634,1.9e-06,0.118,0.356,137.713,230747,4,1,1,263127
"6JjPBQfI2Y8nIjnm65X6Pw","X (feat. Maluma & Ozuna) - Remix",0.964516129032258,90.5,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,235747,4,4,2,31610457
"6Jn9qoprkuSfsRW7tTRkOV","Lake Washington Boulevard",0.865671641791045,73,0.708,0.745,7,-3.249,1,0.0367,0.234,0,0.0654,0.808,110.003,228467,4,1,1,655002
"6K4t31amVTZDgR3sKmwUJJ","The Less I Know The Better",0.996282527881041,82,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,1,1,5310988
"6KF78W66DcQ9m5YqR0r5Ig","BIMBI PER STRADA (CHILDREN)",0.992738589211618,68,0.642,0.806,5,-5.451,0,0.176,0.0206,0,0.11,0.562,134.002,200821,4,2,2,1719801
"6KJxdi9h6Y7TCSokZfvom6","POVERO CUORE (feat. Brunori Sas)",0.984496124031008,52.5,0.413,0.48,2,-7.209,1,0.0459,0.533,0,0.118,0.314,177.543,197191,3,2,1,263127
"6KLjClrXcuXiX4PWGHtmDk","Tuttecose (feat. Mara Sattei)",1,66,0.661,0.64,0,-4.52,1,0.0479,0.198,0,0.125,0.659,83.027,197957,4,2,2,572724
"6KUwArIH35jzp51AjQDnDo","Cosa Non Va",0.99135446685879,66,0.766,0.388,7,-9.102,1,0.41,0.0931,0,0.109,0.332,144.486,166000,4,3,1,1268368
"6KddlPfPQ0L8MyffEpo63p","Water (feat. ZOHARA)",0.99803343166175,62,0.567,0.738,0,-6.03,0,0.154,0.0129,7.27e-05,0.207,0.432,121.936,192838,4,2,2,183119
"6KgtcmCF9Ky68XC7ezxl3s","Rumors (feat. Cardi B)",0.998103666245259,81.5,0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992,172833,4,2,1,18852369
"6KigD0mlF4VGDYiSEzAyYw","Fight Back",0.997252747252747,78,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943,200571,4,1,1,1697981
"6Knv6wdA0luoMUuuoYi2i1","My House",0.996,82,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,1,1,8358864
"6KoUW39fKv15HcgeVFnUcJ","Colpevole",0.948148148148148,68,0.774,0.593,11,-6.034,0,0.085,0.249,0,0.192,0.108,131.097,155493,3,1,1,79011
"6L5eyrIlO6GkRJAdqQEThe","Mad World",1,77.5,0.6,0.894,11,-4.984,1,0.111,0.233,7.62e-05,0.195,0.145,106.595,153304,3,2,2,856175
"6L671UzJPyAzbHEhaNhDUJ","Crepe",0.997,66,0.698,0.886,7,-4.184,1,0.0447,0.122,0,0.354,0.562,101.981,167160,4,1,1,1619505
"6L89mwZXSOwYl76YXfX13s","Basket Case",0.999,83,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4,1,1,12888143
"6L9c3eo0Mcfmom3QqsGN0j","Fiori Del Male (feat.Sfera Ebbasta)",0.947552447552448,71,0.452,0.811,4,-4.409,0,0.11,0.0787,0,0.271,0.179,122.395,188146,4,2,1,4602336
"6LC1d03JaBFQeRmwvcKi9s","GLI ALTRI (Giorni Stupidi)",0.987775061124694,82,0.602,0.844,2,-3.903,1,0.142,0.0534,0,0.0662,0.499,93.952,201000,4,1,1,1518528
"6LHhaWs0HzuPhflDWiVtp1","I duckinf hatw you",0.986013986013986,69.5,0.671,0.962,4,-5.509,1,0.481,0.0729,0.00663,0.376,0.183,114.003,117895,4,2,1,2480559
"6LNoArVBBVZzUTUiAX2aKO","Off The Grid",0.980113636363636,95,0.546,0.64,8,-5.582,1,0.37,0.0438,0,0.137,0.63,137.728,339250,4,1,1,16004182
"6LXNxwhLvR53AdDjlMif6x","Tegole",0.976,63,0.601,0.772,0,-6.409,0,0.211,0.598,0,0.14,0.503,79.348,192458,4,1,1,291336
"6LbluAYZw4tTjLPyucyH5I","TAXI DRIVER",0.845528455284553,76,0.592,0.671,4,-6.565,1,0.073,0.37,0,0.133,0.584,144.466,168156,4,1,1,991118
"6LcCFhsX2QjDD1lILjdBnv","Figli Di Puttana",0.98,79,0.575,0.891,11,-2.627,1,0.136,0.366,0,0.13,0.723,175.053,133200,4,1,1,471375
"6LcauUZjF1eXQrgqMUecHX","Ayy Macarena",0.998,85,0.816,0.629,2,-5.568,1,0.226,0.133,0,0.0692,0.714,96.493,131607,4,1,1,6427957
"6LjPAOJVbDWw2kA2YKD4BY","Non Xdo La Testa X Una Ragazza",0.918312387791742,44.33333333,0.467,0.901,7,-3.455,1,0.0785,0.0301,0,0.0966,0.171,89.779,148000,4,3,3,6908
"6LzSfW8dsvL1FumnPPGLfR","Bonnie & Clyde",0.97752808988764,48,0.598,0.701,6,-7.655,0,0.126,0.453,0,0.104,0.214,159.972,198000,4,1,1,84173
"6M1ydVLiP7lEwQkfOJEMzr","Evil - Live",0.833333333333333,41,0.596,0.707,8,-5.577,1,0.039,0.0309,0,0.0829,0.574,132.979,128222,4,1,1,5031
"6M31fPFCYB8Job3MCjjrDV","They Don't Know About Us",0.976401179941003,88,0.514,0.727,0,-6.131,1,0.0492,0.126,0,0.0978,0.37,147.917,200400,4,1,1,24317570
"6M4jdLdM7wLGungMV9gsCS","Smokin Out The Window",0.986238532110092,88.33333333,0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,197443,4,3,2,36749529
"6M4nkEPZMj58acftDRTuKL","Tous les mêmes",0.978328173374613,76,0.701,0.637,5,-9.061,0,0.166,0.223,0.00219,0.279,0.647,109.959,210933,4,1,1,1985101
"6M7epb5g32b1JmUaQBHTQJ","Oh Mama",0.788617886178862,76,0.683,0.742,8,-4.988,1,0.238,0.307,0,0.683,0.381,134.104,198880,4,1,1,991118
"6MANSrI7vXWGALfjqHu6cR","Non È Mai Abbastanza",0.985,59,0.5,0.793,2,-5.59,1,0.0444,0.0291,0,0.682,0.34,125.193,227760,4,1,1,697905
"6MC3lZanniHdWwuiXrXjhT","Never Be Lonely",0.975991649269311,64.66666667,0.729,0.799,8,-6.135,1,0.026,0.115,0.0147,0.153,0.293,124.951,165729,4,3,3,607396
"6MCig7VJTWhC8ErF9blcGf","Toy Boy",0.963235294117647,62,0.735,0.831,9,-4.036,1,0.0417,0.0901,1.61e-05,0.141,0.369,134.969,200699,4,1,1,1266398
"6MERAQtSWXt3EFnI6UjXGy","I Nostri Anni",0.882352941176471,62,0.533,0.659,2,-3.977,1,0.0376,0.4,0,0.0714,0.303,80,218560,4,1,1,191744
"6MS8k4z2YhIHXGVnfpqjTu","Numero10 (feat. Ernia & Quentin40)",0.778546712802768,63.33333333,0.798,0.587,1,-8.641,1,0.278,0.203,0,0.143,0.612,102.01,145182,4,3,1,629141
"6MgjsSUoBTgFEd2gY8WVbD","Ora o mai più",0.973,63,0.545,0.899,5,-3.177,0,0.329,0.254,0,0.35,0.747,98.341,153600,4,1,1,291336
"6Mp7YpHLtFGmmPxygBN9VG","Sogni al cielo",0.995,56,0.331,0.557,3,-4.619,1,0.0395,0.349,0,0.0683,0.194,185.959,180968,3,1,1,19000
"6N22FZs2ZhPBYi3b9XPajV","Still Don't Know My Name",0.981366459627329,81,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1,1,1,1776246
"6NAbLPUknE9nKxQJeFGFKa","Nei treni la notte",0.948051948051948,67,0.506,0.535,9,-6.583,0,0.0701,0.156,6.24e-05,0.36,0.658,69.656,184146,4,1,1,435006
"6NME9WI9qZYjklgLdP2wF1","SKUSKU (feat. Pyrex)",0.997131931166348,61.5,0.826,0.644,2,-9.076,1,0.199,0.0179,0,0.0672,0.258,120.117,224000,4,2,2,487013
"6Nez6QuNnd0DLgZxvUTZDP","S",0,4,0.196,0.813,1,-29.917,0,0.0485,0.807,0.923,0.842,1e-05,87.832,60029,3,1,1,27
"6NnO2rbViEDhX6wewADukc","Casa Mia (feat. Luchè & Capo Plaza)",0.974025974025974,70,0.465,0.738,1,-7.872,1,0.375,0.142,0,0.335,0.289,188.133,162160,4,3,1,3100308
"6Nrk9XnXq7Gfjy4vGmkrMq","Scusa",0.792207792207792,70,0.673,0.469,2,-5.725,1,0.0326,0.546,0,0.142,0.374,129.934,210361,4,1,1,572724
"6O20JhBJPePEkBdrB5sqRx","Diamonds",0.981132075471698,91,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,4,1,1,46444731
"6O5TrlFWTYvznd9fMC0VvU","When We Were Young",0.993,96,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,290900,4,1,1,32617041
"6O7fPYTsb2mY0PiFt2ymDB","Aim For The Moon (feat. Quavo)",0.977054034048853,86,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,175756,4,2,2,8721767
"6OGogr19zPTM4BALXuMQpF","Take My Breath",0.968181818181818,97,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4,1,1,40135257
"6OMnIqBYSBEOIMuXkiHT2a","Cose che non vuoi sentirti dire",0.996955859969559,66,0.723,0.569,10,-8.485,0,0.506,0.863,0,0.126,0.144,73.109,167671,4,1,1,433248
"6OVTR9jqJj6tlJiADrNq0F","Anna E Marco",0.996273291925466,63,0.513,0.471,10,-15.953,1,0.0697,0.297,0,0.119,0.638,132.241,221093,4,1,1,811801
"6OYZvwKN8GaauTrJS1TuuH","Dancing On Dangerous (feat. Sofía Reyes)",0.991326973113617,79,0.659,0.86,1,-2.927,0,0.0507,0.226,3.32e-06,0.0902,0.711,105.063,124065,4,3,2,3705152
"6Ochi1refEuPVN0Ik3v9Ue","Wu-Tang",0.847619047619048,73,0.632,0.914,1,-4.935,1,0.103,0.37,0,0.136,0.633,150.168,145967,4,1,1,1770059
"6OtCIsQZ64Vs1EbzztvAv4","Good Life",0.991,85,0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,253307,4,1,1,12926117
"6OtdNUVZwhQZnu0HSfeM9p","La Rete",0.974358974358974,57,0.619,0.887,10,-3.55,1,0.0594,0.0327,0,0.0576,0.561,141.987,199195,4,1,1,548322
"6OufwUcCqo81guU2jAlDVP","Love Tonight - Edit",1,77,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,241970,4,1,1,53553
"6OzeWNA1SQgZBw5caqAIKN","Centro Di Gravità Permanente - Remastered",0.997767857142857,62,0.76,0.561,0,-10.832,1,0.0297,0.112,5.99e-06,0.0406,0.683,131.13,239065,4,1,1,499632
"6Ozh9Ok6h4Oi1wUSLtBseN","BOP",0.998281786941581,90,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4,1,1,8787956
"6PCUP3dWmTjcTtXY02oFdT","Castle on the Hill",0.980558930741191,97,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4,1,1,90231430
"6PDlkWmrq2ZKiUuFt2aQsH","Loco",1,81.33333333,0.77,0.899,8,-2.981,1,0.0494,0.222,1.14e-06,0.0894,0.851,128.05,231604,4,3,1,5935616
"6PUIzlqotEmPuBfjbwYWOB","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix",0.996861924686193,78.5,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,4,2,2,14912715
"6Pgmqg15yVexuOgtzuxwoX","Dancing in My Room",0.975,74,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,180139,4,1,1,293490
"6PypGyiu0Y2lCDBN1XZEnP","Everybody Hurts",0.998,76,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3,1,1,3317768
"6Q0ZovSLjoTyDXxXXs39dw","Appesi Alla Luna",0.966101694915254,48,0.579,0.467,2,-10.123,1,0.0277,0.475,1.57e-05,0.112,0.32,77.024,222760,4,1,1,114901
"6Q5BuRgXZOWItqzvZfjKxw","GIRASOLE",0.964285714285714,56,0.682,0.89,1,-4.986,0,0.0563,0.532,0,0.152,0.827,140.119,197453,4,1,1,16566
"6QJY9hgSJmbkXa16ypZy9G","September (with Zucchero)",0.991448423303046,71.5,0.703,0.543,10,-7.947,0,0.0326,0.251,0.000231,0.113,0.0836,95.026,207994,4,2,2,2475799
"6QYX8ZfG0ICSkqTaASvycX","Stanotte",0.877358490566038,65.5,0.625,0.498,9,-10.561,1,0.033,0.584,0,0.0684,0.315,105.019,170170,4,2,2,470030
"6QZqTHoe5BSdOTMllulIv1","Allenamento #3",0.940966010733453,58.66666667,0.686,0.574,1,-8.304,1,0.375,0.153,0,0.289,0.232,150.075,166404,4,3,2,3100308
"6QdpWtl3Fq3JFjTL53X03D","Ma te vulisse fà na gara e ballo?",1,32,0.898,0.95,2,-7.141,0,0.0463,0.153,0.00163,0.26,0.968,134.954,152000,4,1,1,1569
"6Qyc6fS4DsZjB2mRW9DsQs","Iris",0.998502994011976,73,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,1,1,2092540
"6QzwX3CzdUZ64oSRG32XWt","Stars Collide (Mixed) - XiJaro & Pitch Remix",0.976666666666667,48,0.452,0.979,7,-8.337,1,0.0799,8.9e-06,0.142,0.311,0.455,135.974,84693,4,3,1,7811
"6REbwUNlppTfcnV4d4ZoZi","Swimming Pools (Drank)",0.974489795918367,90,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,247800,4,1,1,18990071
"6RHHbAbyIcPpvS1dP3KUGq","Running Up That Hill",0.997134670487106,70,0.45,0.356,10,-13.692,0,0.0337,0.269,0.515,0.0944,0.0839,179.937,297320,4,1,1,1558703
"6RMfJOrZlRZjSyGAGHAZAk","Hell Is Open",1,24,0.419,0.99,1,-4.513,1,0.116,0.000197,0.331,0.0301,0.375,192.063,282734,4,1,1,87
"6RNDeRnWsRMjPdNVgupZCs","I Just Called To Say I Love You",0.998,82,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,262240,4,1,1,5415652
"6RUKPb4LETWmmr3iAEQktW","Something Just Like This",0.995461422087746,88.5,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,2,2,33384131
"6Rg0AJvt1xa4hR2QH2fUhb","Sorriso (Milano Dateo)",0.998,65,0.604,0.59,8,-7.469,1,0.0318,0.362,0,0.0959,0.359,90.994,177145,4,1,1,558583
"6RiprjTTheMrJ2ypJxz3H4","Riccione",0.972222222222222,60,0.594,0.905,7,-4.921,0,0.0851,0.0127,0,0.0514,0.559,109.928,196861,4,1,1,1049010
"6RrHjDbTT8ibYqSBsZbmRA","Rolls Royce (feat. Boss Doms, Frenetik&Orang3)",0.960431654676259,59.33333333,0.643,0.922,9,-3.907,1,0.0641,0.00582,0,0.643,0.308,141.913,173345,4,3,2,751346
"6RtPijgfPKROxEzTHNRiDp","Rude",0.999,70,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,224840,4,1,1,1246935
"6S7o12almFeL57rbRvdY5l","Vas",0.666666666666667,65,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,90324,4,1,1,51549
"6SGFXZBdnTyNlnXCuUvlnf","Morto Dentro",0.613636363636364,73,0.739,0.799,11,-3.965,0,0.0563,0.14,1.1e-06,0.103,0.368,95.018,194526,4,1,1,629141
"6SRvdgAhYkPso4J09N23fC","Meglio di sera (feat. Álvaro De Luna & Astol)",0.995789473684211,58.66666667,0.802,0.848,0,-4.413,0,0.0501,0.0233,0,0.0458,0.877,130.021,176538,4,3,2,228191
"6STPkwHRNfyh54eGzliwz6","Il Doc (feat. Papa V)",0.968633308439134,58,0.79,0.631,1,-8.584,1,0.348,0.00248,0,0.334,0.515,103.055,124660,4,4,2,218991
"6STWEn9R1a89R2KBQ3qPtS","Untouchable",0.986223662884927,56,0.845,0.311,1,-15.547,1,0.455,0.118,0,0.0813,0.425,147.968,131351,4,4,2,285461
"6SUnPCMXpUvJ7ZiSFRg8rs","Broken Language",0.928327645051195,67.5,0.72,0.927,4,-3.197,0,0.309,0.333,0,0.121,0.668,89.993,108973,4,2,1,1374030
"6SpPr7K4YQ2wp8jU6uOTmQ","Queendom",0.997693194925029,76,0.695,0.896,5,-1.24,1,0.0847,0.179,0,0.0626,0.508,119.959,181760,4,1,1,6322135
"6TEPwGCSq4XGWu3hnZkC5m","Nena (feat. Geolier & Andry The Hitmaker)",0.995335820895522,65.33333333,0.78,0.771,6,-4.99,0,0.0538,0.0469,0,0.1,0.355,102.952,149126,4,3,1,681426
"6TUPh02OmEXDeCZMft4cDx","Te voglio troppo bene",0.999,52,0.612,0.674,7,-10.236,0,0.0761,0.334,0,0.284,0.638,137.181,238467,4,1,1,74653
"6TkKGxBKjhij10LjAARhSU","Berlusconi (feat. Jake La Furia, Nitro & Speranza)",0.985328185328185,61.75,0.811,0.823,5,-3.605,1,0.158,0.188,0,0.0987,0.592,120.03,160867,4,4,1,602710
"6TsBYxKlER3Lf9AU2YDpWd","Jingle Bells (feat. The Puppini Sisters)",0.990974729241877,82.5,0.706,0.577,5,-6.478,1,0.0549,0.687,0,0.143,0.833,123.014,161805,3,2,1,4944547
"6U03Orwr5Dxt8jahLnQpYV","Mas, Que Nada!",0.999,67,0.512,0.511,2,-8.645,0,0.03,0.662,0.000199,0.209,0.589,89.499,179293,4,1,1,683424
"6U5TPU2eZMqD6vQ0dd9Wyi","Belva",0.649350649350649,70,0.664,0.7,8,-6.822,0,0.0996,0.116,2.15e-05,0.123,0.475,160.039,175914,4,1,1,572724
"6UEPZv9ZGcoZRxnkCq5C2p","raggi gamma",0.947712418300654,67,0.641,0.803,8,-5.306,1,0.0561,0.023,0,0.694,0.579,112.052,195134,4,1,1,517625
"6UIo4gGZHfMcHMc93QJ3aK","Pensavo Di Ucciderti (feat. Luchè)",0.917903930131004,71,0.609,0.722,2,-6.436,0,0.186,0.367,0,0.142,0.521,140.019,191357,4,2,1,629141
"6UP3eoMcJDoEssjjHqAdjn","L'urlo di Munch",0.9,58,0.664,0.801,4,-4.974,1,0.0526,0.112,0,0.102,0.563,128.036,165469,4,1,1,146028
"6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar",0.976744186046512,87,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4,1,1,18325352
"6UelPLAvKqzvKWIBNhxvsZ","Al compleanno della zia Rosina",0.945031712473573,58,0.685,0.492,7,-12.03,1,0.0361,0.178,0,0.0869,0.774,119.345,231333,4,1,1,572907
"6Uj1ctrBOjOas8xZXGqKk4","Woman",1,95,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4,1,1,13925967
"6UlSVbJrj3wsyxjGM4KPAv","MAUVAIS 2X (feat. Ninho)",0.995016611295681,81.5,0.736,0.666,0,-7.851,1,0.255,0.36,0,0.0881,0.744,138.656,240373,4,2,1,5376715
"6UpuOy5AFhLa1W3V7gl6J2","Rudolph The Red-Nosed Reindeer",0.993,82,0.598,0.315,8,-9.175,1,0.0429,0.961,0,0.258,0.641,119.846,171773,4,1,1,2096096
"6UsdsvA7hUZQMRRtUyHgPf","La storia di un uomo",0.915,72,0.672,0.552,0,-8.377,1,0.17,0.611,1.94e-05,0.0894,0.34,79.557,204354,4,1,1,2572169
"6V14RBgAtKf0gc38tbaKsf","Partirò da zero",0.909090909090909,54,0.464,0.872,5,-3.806,1,0.0717,0.114,0,0.0742,0.364,148.222,167174,4,1,1,14046
"6V4dHwkwzIIx127T2m8HZS","Young Right Now - VIP Mix",0.900302114803625,77.5,0.658,0.888,0,-7.132,1,0.0783,0.00801,0.00215,0.123,0.0737,126.025,178095,4,2,2,2859991
"6VObnIkLVruX4UVyxWhlqm","Skyfall",0.983,96,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,286480,4,1,1,32617041
"6Vfo6O3hk38vDcSpazNo3p","VENT'ANNI",0.76,86,0.635,0.641,4,-3.674,0,0.0329,0.18,0,0.0959,0.218,122.83,253587,4,1,1,5076272
"6Vh03bkEfXqekWp7Y1UBRb","Live While We're Young",0.967551622418879,88,0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,200213,4,1,1,24317570
"6VjVQnDH8wXVhVhGx2sF0r","Alex (feat. Lazza & Salmo)",0.958467482292337,72,0.562,0.788,1,-5.475,1,0.327,0.259,0,0.0614,0.696,168.463,208571,4,4,2,2134380
"6Vjk8MNXpQpi0F4BefdTyq","Kashmir - Remaster",0.994011976047904,81,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,517125,3,1,1,11631347
"6VoiY3rukFPoqzP4AoGPU8","The Invisible Man - Remastered 2011",0.901,90,0.704,0.792,0,-6.94,1,0.0422,0.188,0.0155,0.328,0.563,119.994,237680,4,1,1,38849077
"6VrLYoQKdhu1Jruei06t65","Somebody To You",0.998891352549889,76,0.526,0.818,3,-5.952,1,0.0358,0.0587,0,0.333,0.896,171.96,185098,4,1,1,4908999
"6VsZVfa8Aqt89TNE0jz0bk","R",0.294117647058824,46,0.543,0.593,0,-9.69,1,0.0809,0.594,5.09e-06,0.12,0.585,164.929,209644,3,1,1,47030
"6VuJLPtBlEOaR5oYI51ueN","Quizas, Quizas, Quizas (Perhaps, Perhaps, Perhaps)",0.968,85,0.487,0.308,2,-11.63,0,0.0513,0.46,2.25e-06,0.109,0.645,110.43,165600,4,1,1,1738064
"6VuztO5yaKP4VjqSkZxpan","On My Own",0.983333333333333,61,0.361,0.871,8,-4.313,1,0.0393,0.0119,0,0.318,0.575,176.026,172960,4,1,1,216019
"6Vw7SyOg1BcWvGpyPzWgEa","Ricordami",0.970588235294118,62,0.672,0.799,9,-5.507,1,0.0381,0.00649,0,0.0694,0.917,135.079,205915,4,1,1,191744
"6VwGytUkC11Mj5kcHXggYj","Eravamo Re",0.897,81,0.601,0.514,10,-9.545,1,0.432,0.496,0,0.123,0.328,87.621,182233,4,1,1,1778304
"6VzcQuzTNTMFnJ6rBSaLH9","Fine Line",0.883720930232558,87,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4,1,1,18325352
"6W8sIhqfWYgwzYvwRUQ9iG","Soli assieme",0.870967741935484,64,0.621,0.616,4,-6.881,1,0.126,0.473,0,0.554,0.797,174.01,162104,4,1,1,153649
"6WE7jSshLCuVKoCmobVKVf","Heartbreaker - 1990 Remaster",0.979041916167665,81,0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,254133,4,1,1,11631347
"6WK9dVrRABMkUXFLNlgWFh","Enjoy the Silence",0.998850574712644,76,0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,255133,4,1,1,4387115
"6WKGEE9yGlUWh3ShefSXQF","SnoB (feat. Rosa Chemical) - prod. Marz & Zef",0.922857142857143,61.5,0.747,0.503,0,-5.982,1,0.0577,0.058,0,0.233,0.565,99.896,170760,4,2,2,430154
